Bill_ID,Transcation_ID,totalCost,tip,time
BIL3592,TID5762,1.0053762263096974E96,11,16:42:26
BIL6734,TID5828,1.0757525621513763E96,12,18:02:51
BIL6255,TID7729,1.1510552415019727E96,8,15:50:00
BIL9486,TID3582,1.231629108407111E96,2,11:14:04
BIL3445,TID1353,1.3178431459956086E96,10,16:11:30
BIL9164,TID7345,1.4100921662153013E96,8,17:09:58
BIL5290,TID7144,1.5087986178503724E96,8,13:58:58
BIL9134,TID7786,1.6144145210998985E96,1,14:44:43
BIL0622,TID5501,1.7274235375768915E96,1,16:44:41
BIL2658,TID1742,1.848343185207274E96,2,23:55:13
BIL4091,TID1200,1.9777272081717832E96,10,13:52:47
BIL2369,TID8865,2.116168112743808E96,14,18:58:28
BIL5710,TID3804,2.2642998806358745E96,6,12:46:54
BIL9649,TID4075,2.4228008722803857E96,3,23:07:02
BIL7659,TID6111,2.592396933340013E96,1,13:07:35
BIL0465,TID5904,2.773864718673814E96,5,18:03:34
BIL3471,TID6136,2.968035248980981E96,3,18:05:00
BIL9946,TID8126,3.1757977164096496E96,11,13:31:04
BIL5183,TID1141,3.398103556558325E96,11,18:29:42
BIL8982,TID6153,3.635970805517408E96,13,18:20:07
BIL4247,TID3577,3.8904887619036264E96,4,17:55:32
BIL1383,TID0377,4.16282297523688E96,5,13:14:48
BIL2903,TID7392,4.454220583503462E96,10,11:53:09
BIL4471,TID2083,4.766016024348705E96,13,12:18:08
BIL4620,TID9617,5.099637146053114E96,15,15:20:07
BIL8780,TID9517,5.456611746276832E96,12,11:46:39
BIL9221,TID0763,5.83857456851621E96,6,23:48:16
BIL6842,TID2080,6.247274788312344E96,1,16:22:59
BIL8370,TID4539,6.684584023494208E96,11,11:29:20
BIL6401,TID1342,7.152504905138803E96,1,19:13:06
BIL8369,TID3585,7.65318024849852E96,12,16:32:15
BIL6418,TID8953,8.188902865893416E96,2,19:09:09
BIL7231,TID8424,8.762126066505956E96,6,11:07:23
BIL1414,TID4926,9.375474891161373E96,6,19:03:20
BIL1493,TID3079,1.003175813354267E97,5,11:15:22
BIL8571,TID1087,1.0733981202890657E97,3,11:24:54
BIL5424,TID3724,1.1485359887093002E97,9,18:15:48
BIL1299,TID5112,1.2289335079189513E97,6,18:21:49
BIL8501,TID2240,1.3149588534732778E97,15,17:56:13
BIL0434,TID7470,1.4070059732164071E97,4,14:32:08
BIL1601,TID7771,1.5054963913415556E97,3,12:44:34
BIL0062,TID4950,1.6108811387354644E97,3,13:27:09
BIL9371,TID5833,1.7236428184469467E97,7,11:32:09
BIL0207,TID0837,1.844297815738233E97,6,14:34:02
BIL8928,TID5114,1.9733986628399096E97,9,13:50:22
BIL0269,TID4874,2.111536569238703E97,3,23:32:25
BIL9696,TID3008,2.2593441290854124E97,8,19:12:30
BIL0454,TID3464,2.417498218121391E97,4,12:37:21
BIL5535,TID1520,2.5867230933898886E97,1,18:59:56
BIL5766,TID5384,2.7677937099271807E97,4,19:22:13
BIL9786,TID6913,2.9615392696220832E97,15,11:43:49
BIL9833,TID6448,3.168847018495629E97,6,19:48:30
BIL4220,TID4154,3.390666309790323E97,12,18:53:49
BIL8913,TID4963,3.628012951475646E97,14,12:09:44
BIL3221,TID9839,3.881973858078941E97,3,23:43:35
BIL9941,TID2825,4.153712028144467E97,15,19:28:03
BIL8257,TID2984,4.44447187011458E97,10,18:35:35
BIL5666,TID4736,4.755584901022601E97,1,18:45:33
BIL2283,TID1458,5.088475844094183E97,10,13:40:32
BIL9595,TID0224,5.444669153180776E97,9,11:39:29
BIL3686,TID6147,5.82579599390343E97,15,23:18:19
BIL4563,TID5843,6.23360171347667E97,2,14:23:33
BIL0770,TID5807,6.669953833420037E97,11,15:20:00
BIL1191,TID6944,7.13685060175944E97,7,18:32:06
BIL5836,TID8627,7.6364301438826E97,10,17:31:48
BIL8605,TID2966,8.170980253954382E97,9,11:49:24
BIL6837,TID3265,8.742948871731189E97,10,14:12:48
BIL5644,TID3557,9.354955292752372E97,13,19:35:12
BIL8710,TID9119,1.0009802163245039E98,5,17:08:26
BIL8462,TID6656,1.0710488314672191E98,2,12:25:58
BIL6513,TID2347,1.1460222496699244E98,4,13:04:49
BIL8457,TID1522,1.2262438071468191E98,13,11:42:02
BIL1372,TID0928,1.3120808736470964E98,8,11:37:09
BIL7832,TID9381,1.403926534802393E98,2,16:00:34
BIL5270,TID8971,1.5022013922385606E98,13,11:48:12
BIL6949,TID9057,1.6073554896952597E98,8,15:20:26
BIL1813,TID8656,1.7198703739739278E98,11,18:17:15
BIL2271,TID7770,1.8402613001521028E98,10,19:15:13
BIL6137,TID6372,1.96907959116275E98,12,11:37:02
BIL1477,TID7885,2.1069151625441426E98,14,18:06:30
BIL4091,TID4195,2.2543992239222327E98,10,23:57:29
BIL1492,TID2775,2.412207169596789E98,10,15:04:30
BIL0836,TID3049,2.5810616714685642E98,12,15:00:29
BIL2928,TID4020,2.7617359884713635E98,12,11:29:19
BIL4366,TID5715,2.955057507664359E98,13,19:50:37
BIL7818,TID8461,3.161911533200864E98,6,18:25:26
BIL2855,TID7597,3.3832453405249247E98,6,13:58:43
BIL6670,TID2731,3.6200725143616695E98,5,18:05:53
BIL7956,TID5952,3.873477590366986E98,12,17:39:09
BIL7375,TID4923,4.144621021692675E98,6,16:48:09
BIL6054,TID5715,4.434744493211162E98,8,17:37:51
BIL7646,TID0655,4.7451766077359436E98,1,18:40:11
BIL6013,TID9281,5.07733897027746E98,10,16:27:55
BIL3106,TID7166,5.432752698196882E98,11,15:56:53
BIL3508,TID3753,5.813045387070664E98,5,23:07:50
BIL0767,TID6716,6.21995856416561E98,10,18:36:47
BIL6756,TID5817,6.655355663657202E98,15,19:13:06
BIL7378,TID6233,7.121230560113207E98,11,12:36:21
BIL9502,TID6376,7.619716699321131E98,8,13:54:09
BIL6507,TID2878,8.153096868273611E98,1,13:14:21
BIL1109,TID4015,8.723813649052763E98,8,18:56:19
BIL0770,TID5506,9.334480604486457E98,12,16:07:17
BIL1240,TID4996,9.987894246800508E98,12,18:07:19
BIL0981,TID1287,1.0687046844076544E99,2,18:36:44
BIL3722,TID6956,1.1435140123161903E99,2,23:47:59
BIL1618,TID3669,1.2235599931783237E99,4,16:53:11
BIL9756,TID2060,1.3092091927008065E99,10,15:45:42
BIL5023,TID8556,1.400853836189863E99,14,18:22:33
BIL3275,TID6021,1.4989136047231535E99,2,12:49:48
BIL8973,TID8868,1.6038375570537743E99,4,14:41:37
BIL8393,TID6272,1.7161061860475385E99,11,13:42:29
BIL0221,TID6788,1.8362336190708661E99,13,15:16:33
BIL3741,TID3651,1.9647699724058268E99,15,16:45:13
BIL8296,TID0754,2.1023038704742347E99,9,14:12:29
BIL6205,TID1993,2.249465141407431E99,10,12:03:46
BIL3012,TID8362,2.4069277013059515E99,2,17:48:34
BIL1445,TID4446,2.575412640397368E99,8,13:23:05
BIL8655,TID5652,2.7556915252251837E99,11,12:42:07
BIL9395,TID2263,2.9485899319909463E99,15,12:52:38
BIL1181,TID6046,3.1549912272303124E99,7,11:21:14
BIL0091,TID7816,3.375840613136434E99,6,15:32:57
BIL4588,TID2820,3.6121494560559844E99,9,23:32:49
BIL7074,TID3252,3.864999917979903E99,13,17:19:01
BIL9958,TID5600,4.1355499122384963E99,11,23:56:29
BIL3057,TID9873,4.425038406095191E99,4,14:33:02
BIL0680,TID8188,4.734791094521854E99,5,17:36:30
BIL2655,TID9359,5.066226471138384E99,15,15:13:29
BIL5857,TID5452,5.420862324118071E99,9,16:32:21
BIL4071,TID0966,5.800322686806336E99,4,15:14:14
BIL7460,TID9717,6.20634527488278E99,12,12:49:49
BIL2728,TID5236,6.640789444124575E99,10,13:39:35
BIL8801,TID1512,7.105644705213296E99,10,18:16:42
BIL8743,TID7997,7.603039834578226E99,3,14:39:58
BIL5295,TID5591,8.135252622998702E99,6,19:40:07
BIL0043,TID8290,8.704720306608611E99,6,16:50:20
BIL5166,TID8866,9.314050728071214E99,14,19:14:07
BIL0421,TID9424,9.966034279036199E99,13,16:17:24
BIL5256,TID9555,1.0663656678568732E100,13,15:16:41
BIL1371,TID6246,1.1410112646068543E100,3,11:01:05
BIL3688,TID6016,1.220882053129334E100,7,13:10:05
BIL6034,TID3109,1.3063437968483875E100,10,23:05:00
BIL4152,TID0533,1.3977878626277746E100,11,18:54:47
BIL6732,TID0770,1.495633013011719E100,3,13:20:21
BIL3346,TID4093,1.6003273239225393E100,3,18:27:17
BIL3275,TID8465,1.712350236597117E100,4,13:42:10
BIL5069,TID8723,1.8322147531589154E100,10,15:11:23
BIL6694,TID3938,1.9604697858800393E100,15,19:08:33
BIL7642,TID4615,2.0977026708916423E100,13,18:48:06
BIL3153,TID5204,2.2445418578540572E100,14,14:25:49
BIL0026,TID0703,2.401659787903841E100,6,18:00:47
BIL7941,TID8399,2.56977597305711E100,10,16:19:52
BIL5690,TID2765,2.7496602911711078E100,2,16:29:02
BIL8884,TID7730,2.9421365115530854E100,1,11:50:28
BIL5287,TID4130,3.1480860673618015E100,12,13:29:53
BIL6205,TID0034,3.3684520920771276E100,2,19:14:09
BIL2389,TID4252,3.604243738522526E100,7,17:45:43
BIL8737,TID8435,3.856540800219103E100,13,16:09:05
BIL0121,TID0506,4.12649865623444E100,2,14:00:50
BIL2915,TID6380,4.415353562170851E100,10,18:40:56
BIL0461,TID5997,4.7244283115228104E100,15,18:25:35
BIL7905,TID8231,5.055138293329407E100,1,17:15:04
BIL6756,TID0670,5.408997973862465E100,11,19:57:29
BIL2496,TID1366,5.787627832032838E100,14,15:00:17
BIL1447,TID6478,6.192761780275136E100,5,14:06:39
BIL0183,TID9346,6.6262551048943956E100,4,19:03:11
BIL6462,TID6077,7.090092962237003E100,11,15:12:25
BIL4626,TID7278,7.586399469593593E100,9,17:52:46
BIL5730,TID0336,8.117447432465145E100,6,12:18:00
BIL6276,TID4127,8.685668752737705E100,7,12:41:33
BIL9463,TID6916,9.293665565429345E100,14,18:25:27
BIL5609,TID1403,9.9442221550094E100,2,17:40:02
BIL9356,TID3207,1.0640317705860057E101,1,14:52:27
BIL8273,TID7063,1.1385139945270261E101,7,17:38:05
BIL4848,TID7584,1.218209974143918E101,14,17:20:03
BIL4430,TID9592,1.3034846723339921E101,1,14:11:12
BIL0976,TID3713,1.3947285993973716E101,11,17:23:24
BIL3974,TID1192,1.4923596013551875E101,5,17:10:13
BIL0767,TID4960,1.5968247734500507E101,3,18:25:49
BIL5213,TID8103,1.7086025075915544E101,9,15:48:56
BIL5287,TID2118,1.828204683122963E101,13,23:17:00
BIL5648,TID0532,1.9561790109415706E101,9,17:15:51
BIL4738,TID8532,2.0931115417074807E101,3,12:37:33
BIL3631,TID1962,2.2396293496270044E101,4,12:22:11
BIL9288,TID4311,2.3964034041008948E101,11,14:57:25
BIL3605,TID9375,2.5641516423879575E101,13,14:50:32
BIL3924,TID4262,2.7436422573551146E101,11,16:45:13
BIL9389,TID4328,2.935697215369973E101,9,13:44:41
BIL2391,TID8546,3.141196020445871E101,2,15:21:16
BIL9068,TID2604,3.361079741877082E101,9,12:43:42
BIL2766,TID7493,3.5963553238084777E101,14,13:48:41
BIL1422,TID3560,3.848100196475071E101,15,18:11:33
BIL6717,TID6199,4.117467210228326E101,14,17:43:40
BIL5945,TID4834,4.405689914944309E101,5,15:31:04
BIL5574,TID8730,4.7140882089904107E101,3,13:11:50
BIL9781,TID3506,5.0440743836197393E101,5,16:46:00
BIL7037,TID9471,5.397159590473121E101,14,17:40:13
BIL8288,TID5510,5.774960761806239E101,7,18:33:11
BIL1904,TID5338,6.179208015132676E101,13,13:43:36
BIL3902,TID4982,6.611752576191964E101,3,11:26:47
BIL9914,TID3727,7.074575256525401E101,1,19:01:43
BIL2651,TID6504,7.569795524482179E101,7,23:52:20
BIL8908,TID5722,8.099681211195931E101,15,17:37:17
BIL0324,TID1335,8.666658895979646E101,2,14:38:51
BIL2917,TID9860,9.273325018698222E101,11,14:07:48
BIL9538,TID9640,9.922457770007097E101,13,18:05:02
BIL1737,TID2496,1.0617029813907594E102,2,23:15:45
BIL8972,TID4475,1.1360221900881127E102,15,19:59:43
BIL0502,TID1012,1.2155437433942805E102,11,15:13:18
BIL9697,TID1007,1.3006318054318802E102,7,17:15:49
BIL3094,TID8052,1.3916760318121118E102,14,12:35:36
BIL2162,TID1601,1.4890933540389595E102,5,19:36:59
BIL3928,TID4536,1.5933298888216868E102,9,14:56:54
BIL8685,TID4575,1.7048629810392048E102,9,16:31:54
BIL8766,TID5331,1.8242033897119492E102,3,12:47:06
BIL0860,TID7143,1.9518976269917856E102,9,16:32:15
BIL9717,TID4988,2.0885304608812105E102,9,11:56:16
BIL5438,TID0494,2.2347275931428952E102,9,14:55:14
BIL0390,TID2008,2.3911585246628977E102,1,12:40:16
BIL8795,TID9652,2.5585396213893004E102,1,17:53:33
BIL4104,TID4759,2.7376373948865513E102,2,17:35:59
BIL7572,TID1965,2.9292720125286097E102,13,19:42:05
BIL4100,TID9344,3.1343210534056125E102,15,13:04:36
BIL2765,TID1324,3.3537235271440057E102,8,17:24:48
BIL9069,TID7477,3.588484174044086E102,5,23:37:36
BIL5938,TID0170,3.839678066227172E102,13,13:46:06
BIL4474,TID7333,4.1084555308630744E102,11,15:41:17
BIL6507,TID4106,4.3960474180234897E102,14,14:10:48
BIL4992,TID6634,4.703770737285134E102,10,19:17:20
BIL8181,TID0769,5.033034688895094E102,5,12:23:36
BIL7353,TID3444,5.38534711711775E102,12,19:07:34
BIL1543,TID9054,5.762321415315992E102,3,16:24:15
BIL0514,TID8106,6.165683914388112E102,13,16:05:59
BIL8471,TID6970,6.59728178839528E102,7,13:19:50
BIL1618,TID4302,7.05909151358295E102,4,11:21:16
BIL4925,TID3123,7.553227919533756E102,2,11:41:19
BIL4193,TID5893,8.081953873901119E102,8,19:05:27
BIL8065,TID8234,8.647690645074197E102,9,12:48:52
BIL0333,TID0325,9.253028990229392E102,12,17:50:48
BIL9840,TID8393,9.900741019545449E102,5,23:04:27
BIL7526,TID0243,1.059379289091363E103,8,14:53:06
BIL2000,TID7332,1.1335358393277585E103,1,19:36:53
BIL2401,TID7981,1.2128833480807017E103,8,19:10:21
BIL9751,TID9207,1.2977851824463508E103,10,18:34:44
BIL6860,TID7362,1.3886301452175954E103,13,11:11:41
BIL8107,TID7341,1.485834255382827E103,10,17:21:49
BIL8999,TID2111,1.5898426532596249E103,15,17:59:36
BIL1433,TID6261,1.7011316389877987E103,3,23:41:02
BIL5437,TID1386,1.8202108537169448E103,5,13:54:56
BIL2589,TID7529,1.9476256134771308E103,3,13:51:55
BIL2902,TID3598,2.08395940642053E103,7,18:57:04
BIL7217,TID6482,2.2298365648699668E103,5,17:18:59
BIL4657,TID8406,2.3859251244108643E103,6,17:03:28
BIL1195,TID1012,2.552939883119625E103,7,15:09:13
BIL4041,TID9665,2.7316456749379984E103,7,11:22:32
BIL1251,TID1699,2.9228608721836584E103,5,16:21:15
BIL8359,TID5200,3.1274611332365145E103,1,14:25:02
BIL2032,TID5364,3.3463834125630706E103,7,18:08:45
BIL0690,TID2181,3.5806302514424857E103,3,23:45:55
BIL3038,TID6101,3.83127436904346E103,15,13:28:28
BIL2346,TID5708,4.099463574876502E103,8,14:16:19
BIL6579,TID4206,4.386426025117857E103,7,14:31:46
BIL3829,TID7419,4.693475846876107E103,3,13:32:10
BIL5936,TID7479,5.0220191561574345E103,11,12:19:24
BIL0621,TID3869,5.373560497088455E103,15,12:14:16
BIL3370,TID3816,5.749709731884647E103,1,15:12:50
BIL0427,TID7755,6.1521894131165726E103,13,17:57:36
BIL8342,TID2716,6.5828426720347325E103,7,11:05:35
BIL0122,TID1607,7.043641659077164E103,8,12:10:34
BIL9781,TID6049,7.536696575212565E103,12,14:01:25
BIL1585,TID4757,8.064265335477445E103,8,19:27:19
BIL6820,TID8355,8.628763908960866E103,5,14:36:54
BIL2250,TID4399,9.232777382588127E103,10,23:58:10
BIL4688,TID2925,9.879071799369297E103,15,19:14:54
BIL0523,TID2592,1.0570606825325147E104,8,23:16:26
BIL3617,TID1709,1.1310549303097908E104,12,23:34:08
BIL6842,TID7665,1.2102287754314762E104,5,14:00:55
BIL6276,TID7642,1.2949447897116795E104,11,23:57:04
BIL0621,TID3860,1.385590924991497E104,1,16:45:04
BIL4891,TID9780,1.4825822897409018E104,12,23:40:40
BIL6692,TID0048,1.5863630500227648E104,6,11:46:16
BIL4369,TID6528,1.6974084635243582E104,10,13:29:56
BIL7392,TID3811,1.8162270559710633E104,5,12:13:24
BIL5486,TID5897,1.9433629498890376E104,1,14:16:27
BIL2058,TID6466,2.0793983563812702E104,8,13:09:13
BIL1149,TID9748,2.224956241327959E104,3,23:51:00
BIL6910,TID7748,2.380703178220916E104,14,11:06:19
BIL0062,TID0327,2.5473524006963803E104,9,17:43:03
BIL0183,TID5322,2.725667068745127E104,1,14:58:57
BIL3102,TID5372,2.916463763557286E104,7,18:08:34
BIL3340,TID1816,3.1206162270062964E104,14,19:23:25
BIL5664,TID8640,3.339059362896737E104,14,14:06:36
BIL4285,TID4933,3.5727935182995085E104,13,14:41:28
BIL9770,TID3528,3.822889064580474E104,1,11:07:48
BIL9261,TID2512,4.090491299101107E104,9,14:23:40
BIL8127,TID9691,4.376825690038185E104,5,23:17:33
BIL5384,TID1321,4.6832034883408576E104,2,13:30:47
BIL9538,TID5127,5.0110277325247176E104,3,23:30:58
BIL9068,TID9799,5.361799673801448E104,12,18:25:57
BIL3862,TID7676,5.73712565096755E104,11,17:51:34
BIL9219,TID5556,6.138724446535278E104,3,17:19:36
BIL5571,TID4419,6.568435157792748E104,3,12:03:45
BIL5826,TID8409,7.02822561883824E104,2,18:46:13
BIL5188,TID0156,7.520201412156917E104,3,18:36:32
BIL6375,TID7128,8.046615511007901E104,1,13:27:47
BIL3837,TID1002,8.609878596778454E104,15,23:22:49
BIL7893,TID2434,9.212570098552946E104,11,19:55:05
BIL2128,TID1868,9.857450005451652E104,7,19:15:42
BIL5631,TID1668,1.0547471505833268E105,5,19:26:32
BIL7113,TID6380,1.1285794511241597E105,5,12:03:21
BIL1070,TID3905,1.207580012702851E105,10,11:35:35
BIL7231,TID5472,1.2921106135920506E105,9,19:32:13
BIL5666,TID2710,1.382558356543494E105,15,11:36:56
BIL3699,TID0464,1.4793374415015387E105,11,15:21:11
BIL4290,TID3671,1.5828910624066464E105,1,18:34:57
BIL2306,TID9858,1.6936934367751116E105,8,13:35:21
BIL8410,TID2211,1.8122519773493696E105,4,17:45:25
BIL0767,TID7347,1.9391096157638255E105,6,18:38:19
BIL1284,TID4129,2.0748472888672933E105,14,18:55:03
BIL3553,TID9592,2.2200865990880037E105,13,16:19:38
BIL0120,TID5742,2.375492661024164E105,11,15:04:30
BIL5371,TID4134,2.541777147295855E105,11,12:27:25
BIL9878,TID2884,2.719701547606565E105,2,16:03:45
BIL9690,TID2321,2.9100806559390246E105,10,17:22:37
BIL5495,TID4344,3.1137863018547566E105,10,17:35:17
BIL9375,TID6369,3.3317513429845894E105,13,11:28:34
BIL9378,TID3100,3.5649739369935107E105,7,18:56:45
BIL6451,TID2672,3.814522112583056E105,10,14:10:08
BIL9169,TID7343,4.08153866046387E105,14,17:04:30
BIL8648,TID7805,4.3672463666963407E105,12,15:00:51
BIL7871,TID8583,4.672953612365084E105,7,23:25:07
BIL5096,TID9367,5.00006036523064E105,6,19:27:37
BIL9050,TID6720,5.350064590796785E105,12,15:33:28
BIL2393,TID9172,5.724569112152561E105,4,23:47:32
BIL8636,TID7961,6.12528895000324E105,1,16:11:15
BIL2752,TID2489,6.554059176503467E105,3,16:43:15
BIL9717,TID9777,7.01284331885871E105,15,17:11:29
BIL3617,TID3439,7.50374235117882E105,1,16:54:06
BIL2533,TID6621,8.029004315761338E105,5,15:12:14
BIL5187,TID2873,8.591034617864632E105,15,11:53:02
BIL9715,TID0591,9.192407041115156E105,14,14:01:15
BIL0183,TID8543,9.835875533993217E105,13,14:07:48
BIL7089,TID5131,1.0524386821372742E106,10,18:49:58
BIL4261,TID6061,1.1261093898868834E106,15,13:48:39
BIL3574,TID9972,1.2049370471789653E106,1,18:15:07
BIL2527,TID0584,1.289282640481493E106,4,13:01:39
BIL3639,TID7802,1.3795324253151975E106,12,19:57:19
BIL7903,TID3017,1.4760996950872613E106,8,17:15:28
BIL4478,TID4420,1.5794266737433696E106,11,16:30:17
BIL4329,TID7743,1.6899865409054055E106,6,11:24:08
BIL7044,TID3504,1.808285598768784E106,8,17:11:16
BIL3456,TID1398,1.934865590682599E106,1,18:51:47
BIL7173,TID9255,2.070306182030381E106,9,17:24:48
BIL1223,TID0220,2.2152276147725075E106,1,11:16:20
BIL5847,TID1336,2.370293547806583E106,5,12:55:13
BIL3084,TID1426,2.536214096153044E106,14,15:06:47
BIL6334,TID2277,2.713749082883757E106,5,16:47:36
BIL9539,TID4963,2.90371151868562E106,2,11:01:05
BIL0754,TID0518,3.1069713249936133E106,4,18:04:41
BIL7771,TID2647,3.3244593177431663E106,7,17:58:34
BIL3339,TID6763,3.557171469985188E106,13,16:23:22
BIL1945,TID6229,3.806173472884151E106,8,13:12:13
BIL0399,TID0131,4.072605615986042E106,1,12:43:44
BIL1142,TID4022,4.3576880091050645E106,3,23:39:05
BIL1141,TID7057,4.662726169742419E106,3,12:02:25
BIL5295,TID7211,4.989117001624388E106,2,11:05:06
BIL5506,TID2661,5.338355191738095E106,1,17:14:57
BIL1505,TID4844,5.712040055159762E106,2,13:31:38
BIL2712,TID2041,6.111882859020945E106,3,11:11:54
BIL1923,TID7924,6.5397146591524114E106,11,15:57:55
BIL9281,TID4227,6.99749468529308E106,13,17:34:55
BIL3570,TID2822,7.487319313263597E106,2,12:37:30
BIL6612,TID5699,8.011431665192048E106,5,19:25:49
BIL4029,TID8602,8.572231881755492E106,8,13:11:35
BIL3374,TID5280,9.172288113478377E106,14,11:41:43
BIL2022,TID9337,9.814348281421863E106,7,15:44:54
BIL6526,TID2318,1.0501352661121393E107,13,12:47:08
BIL3834,TID7929,1.123644734739989E107,10,12:25:48
BIL2003,TID4492,1.2022998661717882E107,15,23:28:22
BIL5591,TID8274,1.2864608568038135E107,6,16:48:27
BIL9141,TID5947,1.3765131167800804E107,15,13:36:54
BIL1192,TID1591,1.472869034954686E107,15,18:48:12
BIL3661,TID4168,1.575969867401514E107,14,17:02:25
BIL4064,TID1506,1.6862877581196202E107,1,15:47:27
BIL4708,TID5302,1.8043279011879935E107,5,12:17:14
BIL6709,TID7756,1.930630854271153E107,9,14:59:40
BIL1503,TID6420,2.0657750140701338E107,5,12:25:00
BIL1291,TID1800,2.2103792650550432E107,7,15:49:38
BIL6251,TID8679,2.3651058136088964E107,8,17:01:16
BIL4288,TID8147,2.530663220561519E107,15,15:04:55
BIL7694,TID3900,2.7078096460008256E107,13,14:54:05
BIL9644,TID0819,2.8973563212208834E107,3,17:39:52
BIL3306,TID0801,3.100171263706345E107,2,12:44:41
BIL3420,TID0933,3.3171832521657894E107,13,17:39:22
BIL7202,TID1734,3.549386079817395E107,10,17:10:48
BIL7395,TID2223,3.7978431054046125E107,3,12:17:24
BIL3454,TID8401,4.0636921227829355E107,13,12:05:16
BIL0413,TID0687,4.348150571377741E107,4,18:53:49
BIL3187,TID3069,4.652521111374183E107,1,19:23:17
BIL5510,TID2825,4.9781975891703756E107,11,17:03:09
BIL2058,TID4246,5.3266714204123016E107,10,16:10:34
BIL1110,TID4657,5.6995384198411624E107,13,14:59:15
BIL7400,TID7707,6.098506109230043E107,1,13:16:32
BIL6674,TID4792,6.525401536876146E107,10,16:39:55
BIL3396,TID5284,6.982179644457477E107,5,15:41:51
BIL4858,TID9165,7.4709322195695E107,13,11:48:12
BIL5920,TID8943,7.993897474939365E107,6,23:19:08
BIL1243,TID7682,8.55347029818512E107,1,11:38:38
BIL4384,TID9275,9.152213219058079E107,8,12:32:35
BIL7206,TID8521,9.792868144392144E107,8,17:57:01
BIL9730,TID0241,1.0478368914499594E108,5,18:00:29
BIL1344,TID9696,1.1211854738514565E108,1,15:04:16
BIL3602,TID6336,1.1996684570210586E108,10,15:05:17
BIL1955,TID7280,1.2836452490125328E108,13,18:31:33
BIL3432,TID7955,1.37350041644341E108,9,14:39:50
BIL6447,TID8373,1.4696454455944488E108,9,13:35:27
BIL6217,TID6921,1.5725206267860603E108,13,15:13:03
BIL4165,TID3159,1.6825970706610844E108,10,16:24:49
BIL0289,TID9305,1.8003788656073603E108,15,12:37:29
BIL1433,TID6328,1.9264053861998756E108,9,23:01:47
BIL9381,TID8115,2.061253763233867E108,8,12:02:24
BIL9568,TID7927,2.2055415266602377E108,12,15:10:19
BIL4003,TID0941,2.3599294335264546E108,14,13:54:00
BIL6834,TID3194,2.5251244938733066E108,10,15:04:33
BIL6453,TID1751,2.701883208444438E108,13,18:09:35
BIL9316,TID7096,2.891015033035549E108,11,12:36:23
BIL6761,TID3778,3.093386085348037E108,5,19:20:12
BIL9311,TID7968,3.3099231113224E108,8,19:42:27
BIL4085,TID5853,3.5416177291149676E108,2,12:17:46
BIL4453,TID4013,3.7895309701530157E108,11,11:08:31
BIL6168,TID0287,4.0547981380637265E108,7,15:42:02
BIL1013,TID2541,4.3386340077281876E108,13,15:55:32
BIL5126,TID1861,4.6423383882691606E108,2,14:23:14
BIL1166,TID0850,4.967302075448002E108,5,17:38:53
BIL6508,TID9762,5.315013220729363E108,15,18:57:27
BIL9601,TID4204,5.687064146180418E108,3,14:06:14
BIL2190,TID4157,6.085158636413048E108,4,12:06:01
BIL5013,TID3274,6.511119740961961E108,7,15:05:21
BIL1131,TID0597,6.966898122829299E108,8,18:32:41
BIL6289,TID2422,7.45458099142735E108,6,23:59:40
BIL4797,TID3398,7.976401660827264E108,10,12:43:36
BIL4914,TID9066,8.534749777085173E108,12,15:57:53
BIL9654,TID4605,9.132182261481135E108,2,18:34:16
BIL3517,TID1540,9.771435019784815E108,1,19:38:17
